f_img_in,best_score,f_img_out,faces_detected,subdetector_match
videos/girl2guy/out/0086.png,2.71561748166,image_processed/videos/girl2guy/out/0086.png,1,0.0
videos/girl2guy/out/0087.png,2.91614991803,image_processed/videos/girl2guy/out/0087.png,1,0.0
videos/girl2guy/out/0088.png,2.84654266019,image_processed/videos/girl2guy/out/0088.png,1,0.0
videos/girl2guy/out/0089.png,2.74773961682,image_processed/videos/girl2guy/out/0089.png,1,0.0
videos/girl2guy/out/0090.png,2.383690659,image_processed/videos/girl2guy/out/0090.png,1,0.0
videos/girl2guy/out/0091.png,2.70803481717,image_processed/videos/girl2guy/out/0091.png,1,0.0
videos/girl2guy/out/0092.png,2.50546485562,image_processed/videos/girl2guy/out/0092.png,1,0.0
videos/girl2guy/out/0093.png,2.45314008374,image_processed/videos/girl2guy/out/0093.png,1,0.0
videos/girl2guy/out/0094.png,2.77111417432,image_processed/videos/girl2guy/out/0094.png,1,0.0
videos/girl2guy/out/0095.png,2.33826429029,image_processed/videos/girl2guy/out/0095.png,1,0.0
videos/girl2guy/out/0096.png,2.16439801831,image_processed/videos/girl2guy/out/0096.png,1,0.0
videos/girl2guy/out/0097.png,2.34981662412,image_processed/videos/girl2guy/out/0097.png,1,0.0
videos/girl2guy/out/0098.png,2.63001710553,image_processed/videos/girl2guy/out/0098.png,1,0.0
videos/girl2guy/out/0099.png,2.39934999128,image_processed/videos/girl2guy/out/0099.png,1,0.0
videos/girl2guy/out/0100.png,2.15188438077,image_processed/videos/girl2guy/out/0100.png,1,0.0
videos/girl2guy/out/0101.png,2.32730418821,image_processed/videos/girl2guy/out/0101.png,1,0.0
videos/girl2guy/out/0102.png,2.35053617139,image_processed/videos/girl2guy/out/0102.png,1,0.0
videos/girl2guy/out/0103.png,2.23103028913,image_processed/videos/girl2guy/out/0103.png,1,0.0
videos/girl2guy/out/0104.png,2.33197766919,image_processed/videos/girl2guy/out/0104.png,1,0.0
videos/girl2guy/out/0105.png,2.34521609922,image_processed/videos/girl2guy/out/0105.png,1,0.0
videos/girl2guy/out/0106.png,2.47764903684,image_processed/videos/girl2guy/out/0106.png,1,0.0
videos/girl2guy/out/0107.png,2.48944980283,image_processed/videos/girl2guy/out/0107.png,1,0.0
videos/girl2guy/out/0108.png,2.02836496015,image_processed/videos/girl2guy/out/0108.png,1,0.0
videos/girl2guy/out/0109.png,2.77082473416,image_processed/videos/girl2guy/out/0109.png,1,0.0
videos/girl2guy/out/0110.png,2.69919330259,image_processed/videos/girl2guy/out/0110.png,1,0.0
videos/girl2guy/out/0111.png,2.66887361188,image_processed/videos/girl2guy/out/0111.png,1,0.0
videos/girl2guy/out/0112.png,2.18492013593,image_processed/videos/girl2guy/out/0112.png,1,0.0
videos/girl2guy/out/0113.png,2.43301040311,image_processed/videos/girl2guy/out/0113.png,1,0.0
videos/girl2guy/out/0114.png,2.4106352963,image_processed/videos/girl2guy/out/0114.png,1,0.0
videos/girl2guy/out/0115.png,2.70729047437,image_processed/videos/girl2guy/out/0115.png,1,0.0
videos/girl2guy/out/0116.png,2.58600265165,image_processed/videos/girl2guy/out/0116.png,1,0.0
videos/girl2guy/out/0117.png,2.63346559186,image_processed/videos/girl2guy/out/0117.png,1,0.0
videos/girl2guy/out/0118.png,2.67843944211,image_processed/videos/girl2guy/out/0118.png,1,0.0
videos/girl2guy/out/0119.png,2.34931737561,image_processed/videos/girl2guy/out/0119.png,1,0.0
videos/girl2guy/out/0120.png,2.36993629117,image_processed/videos/girl2guy/out/0120.png,1,0.0
videos/girl2guy/out/0121.png,,image_processed/videos/girl2guy/out/0121.png,0,
videos/girl2guy/out/0122.png,,image_processed/videos/girl2guy/out/0122.png,0,
videos/girl2guy/out/0123.png,,image_processed/videos/girl2guy/out/0123.png,0,
videos/girl2guy/out/0124.png,,image_processed/videos/girl2guy/out/0124.png,0,
videos/girl2guy/out/0125.png,,image_processed/videos/girl2guy/out/0125.png,0,
videos/girl2guy/out/0126.png,,image_processed/videos/girl2guy/out/0126.png,0,
videos/girl2guy/out/0127.png,0.715507570697,image_processed/videos/girl2guy/out/0127.png,1,0.0
videos/girl2guy/out/0128.png,,image_processed/videos/girl2guy/out/0128.png,0,
videos/girl2guy/out/0129.png,,image_processed/videos/girl2guy/out/0129.png,0,
videos/girl2guy/out/0130.png,0.641416851474,image_processed/videos/girl2guy/out/0130.png,1,0.0
videos/girl2guy/out/0131.png,1.53372699399,image_processed/videos/girl2guy/out/0131.png,1,0.0
videos/girl2guy/out/0132.png,1.5206840672,image_processed/videos/girl2guy/out/0132.png,1,0.0
videos/girl2guy/out/0133.png,0.381549183322,image_processed/videos/girl2guy/out/0133.png,1,0.0
videos/girl2guy/out/0134.png,1.18159419675,image_processed/videos/girl2guy/out/0134.png,1,0.0
videos/girl2guy/out/0135.png,1.2748187222,image_processed/videos/girl2guy/out/0135.png,1,0.0
videos/girl2guy/out/0136.png,0.603760734684,image_processed/videos/girl2guy/out/0136.png,1,1.0
videos/girl2guy/out/0137.png,0.724356189854,image_processed/videos/girl2guy/out/0137.png,1,1.0
videos/girl2guy/out/0138.png,0.850844398624,image_processed/videos/girl2guy/out/0138.png,1,1.0
videos/girl2guy/out/0139.png,0.247497097141,image_processed/videos/girl2guy/out/0139.png,1,1.0
videos/girl2guy/out/0140.png,,image_processed/videos/girl2guy/out/0140.png,0,
videos/girl2guy/out/0141.png,0.0853294720493,image_processed/videos/girl2guy/out/0141.png,1,3.0
videos/girl2guy/out/0142.png,,image_processed/videos/girl2guy/out/0142.png,0,
videos/girl2guy/out/0143.png,0.210986152775,image_processed/videos/girl2guy/out/0143.png,1,1.0
videos/girl2guy/out/0144.png,,image_processed/videos/girl2guy/out/0144.png,0,
videos/girl2guy/out/0145.png,0.64336735387,image_processed/videos/girl2guy/out/0145.png,1,0.0
