filename,age,gender
image_processed/videos/guy2girl4/out/0005.png,24.1407089233,0.735962569714
image_processed/videos/guy2girl4/out/0006.png,25.0674171448,0.763445079327
image_processed/videos/guy2girl4/out/0007.png,27.8991355896,0.698214709759
image_processed/videos/guy2girl4/out/0008.png,26.5120582581,0.724347889423
image_processed/videos/guy2girl4/out/0009.png,29.0606479645,0.706271290779
image_processed/videos/guy2girl4/out/0010.png,28.7893104553,0.750796914101
image_processed/videos/guy2girl4/out/0011.png,24.7431945801,0.797276735306
image_processed/videos/guy2girl4/out/0012.png,27.3201828003,0.733883142471
image_processed/videos/guy2girl4/out/0013.png,24.3290863037,0.833169937134
image_processed/videos/guy2girl4/out/0014.png,23.319070816,0.836731672287
image_processed/videos/guy2girl4/out/0015.png,24.0605602264,0.830161213875
image_processed/videos/guy2girl4/out/0016.png,22.6032352448,0.808548271656
image_processed/videos/guy2girl4/out/0017.png,24.4062080383,0.767822623253
image_processed/videos/guy2girl4/out/0018.png,24.8640232086,0.754230201244
image_processed/videos/guy2girl4/out/0019.png,29.6417140961,0.667199134827
image_processed/videos/guy2girl4/out/0020.png,26.6041584015,0.699735283852
image_processed/videos/guy2girl4/out/0021.png,27.659570694,0.736304700375
image_processed/videos/guy2girl4/out/0022.png,26.6434669495,0.705394208431
image_processed/videos/guy2girl4/out/0023.png,28.4508094788,0.671573698521
image_processed/videos/guy2girl4/out/0024.png,26.6418094635,0.696110069752
image_processed/videos/guy2girl4/out/0025.png,24.8935432434,0.768865585327
image_processed/videos/guy2girl4/out/0026.png,24.973690033,0.836581885815
image_processed/videos/guy2girl4/out/0027.png,25.0559463501,0.810400664806
image_processed/videos/guy2girl4/out/0028.png,25.5198802948,0.818447351456
image_processed/videos/guy2girl4/out/0029.png,26.011013031,0.830947220325
image_processed/videos/guy2girl4/out/0030.png,24.8129882812,0.772745192051
image_processed/videos/guy2girl4/out/0031.png,25.489025116,0.739887654781
image_processed/videos/guy2girl4/out/0032.png,26.9865894318,0.732303857803
image_processed/videos/guy2girl4/out/0033.png,25.8872146606,0.807928204536
image_processed/videos/guy2girl4/out/0034.png,26.3127841949,0.805855870247
image_processed/videos/guy2girl4/out/0035.png,27.2605819702,0.767677545547
image_processed/videos/guy2girl4/out/0036.png,26.879360199,0.749845981598
image_processed/videos/guy2girl4/out/0037.png,26.9526767731,0.732589542866
image_processed/videos/guy2girl4/out/0038.png,26.5003395081,0.753278613091
image_processed/videos/guy2girl4/out/0039.png,23.9453964233,0.747226715088
image_processed/videos/guy2girl4/out/0040.png,24.0055236816,0.736273705959
